id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
24805,Female,Loyal Customer,17,Personal Travel,Business,894,3,4,3,5,2,3,2,2,4,3,5,5,4,2,40,35,neutral or dissatisfied
30055,Female,disloyal Customer,39,Business travel,Eco,183,3,5,3,2,1,3,1,1,4,1,4,5,1,1,0,0,neutral or dissatisfied
15241,Male,Loyal Customer,27,Personal Travel,Eco,416,4,3,4,2,5,4,5,5,2,3,3,4,3,5,0,0,satisfied
53056,Male,Loyal Customer,53,Personal Travel,Eco,1208,2,3,2,4,5,2,5,5,3,2,4,1,4,5,8,13,neutral or dissatisfied
100404,Female,disloyal Customer,45,Business travel,Business,1011,3,2,2,5,4,3,4,4,4,3,4,4,5,4,0,0,neutral or dissatisfied
18482,Female,Loyal Customer,41,Business travel,Business,383,5,5,5,5,5,2,4,4,4,,4,4,4,3,20,16,satisfied
106287,Male,Loyal Customer,13,Personal Travel,Eco,689,3,5,3,3,5,3,5,5,4,2,5,4,5,5,15,6,neutral or dissatisfied
127798,Female,Loyal Customer,54,Business travel,Business,1634,3,2,5,2,4,4,4,3,3,3,3,3,3,1,90,77,neutral or dissatisfied
120089,Female,Loyal Customer,55,Business travel,Business,1679,3,3,3,3,3,4,5,4,4,4,4,4,4,3,0,3,satisfied
21283,Male,Loyal Customer,27,Business travel,Business,620,3,3,3,3,5,5,5,5,1,1,3,4,2,5,7,0,satisfied
19353,Female,disloyal Customer,37,Business travel,Eco,589,4,0,4,1,5,4,5,5,5,5,5,1,4,5,69,64,neutral or dissatisfied
54643,Male,Loyal Customer,48,Business travel,Eco,964,5,5,5,5,5,5,5,5,2,5,1,2,1,5,0,0,satisfied
34297,Female,Loyal Customer,9,Personal Travel,Eco,280,2,4,2,2,2,2,2,2,4,3,5,5,2,2,0,0,neutral or dissatisfied
79478,Male,disloyal Customer,,Business travel,Business,712,3,2,2,2,2,2,2,2,5,2,5,3,5,2,0,9,neutral or dissatisfied
38648,Male,disloyal Customer,27,Business travel,Eco,1460,2,2,2,4,4,2,4,4,5,3,5,2,3,4,0,0,neutral or dissatisfied
95204,Male,Loyal Customer,25,Personal Travel,Eco,239,2,5,2,5,4,2,4,4,2,1,1,5,3,4,0,0,neutral or dissatisfied
8493,Female,Loyal Customer,59,Personal Travel,Eco Plus,677,3,5,3,3,4,5,5,1,1,3,1,5,1,5,22,29,neutral or dissatisfied
19832,Female,Loyal Customer,31,Personal Travel,Eco,594,2,3,2,3,1,2,1,1,1,4,3,5,4,1,72,54,neutral or dissatisfied
56426,Female,Loyal Customer,34,Business travel,Business,719,1,2,2,2,2,3,4,1,1,1,1,3,1,3,0,1,neutral or dissatisfied
38683,Male,Loyal Customer,22,Business travel,Eco Plus,2611,4,4,4,4,4,4,5,4,5,4,4,4,3,4,0,0,satisfied
98672,Female,Loyal Customer,36,Personal Travel,Eco,834,1,1,1,3,2,1,2,2,3,5,4,1,3,2,45,46,neutral or dissatisfied
55775,Female,Loyal Customer,30,Business travel,Eco,646,3,2,2,2,3,3,3,3,4,4,3,1,2,3,0,0,neutral or dissatisfied
16005,Female,Loyal Customer,29,Business travel,Business,3014,1,3,3,3,1,1,1,1,1,2,4,2,3,1,0,0,neutral or dissatisfied
121981,Male,Loyal Customer,38,Business travel,Business,130,2,2,2,2,3,5,5,5,5,4,4,3,5,5,0,0,satisfied
20269,Female,Loyal Customer,41,Business travel,Business,3820,1,1,1,1,1,3,3,5,5,5,3,5,5,3,108,109,satisfied
1381,Male,disloyal Customer,26,Business travel,Eco Plus,89,3,2,3,4,2,3,2,2,2,4,3,3,3,2,0,0,neutral or dissatisfied
120848,Male,Loyal Customer,57,Business travel,Business,992,2,2,2,2,1,3,4,2,2,2,2,4,2,3,13,41,neutral or dissatisfied
83316,Female,disloyal Customer,49,Business travel,Eco,1469,4,4,4,4,5,4,5,5,3,1,4,3,3,5,0,46,neutral or dissatisfied
38842,Male,Loyal Customer,,Business travel,Eco Plus,387,5,1,1,1,5,5,3,5,2,4,5,2,3,5,0,0,satisfied
23077,Female,Loyal Customer,,Personal Travel,Eco,1174,2,3,2,4,5,2,4,5,5,2,5,4,5,4,40,24,neutral or dissatisfied
55992,Male,Loyal Customer,24,Personal Travel,Business,2586,4,4,4,3,4,5,5,2,2,3,3,5,4,5,12,22,neutral or dissatisfied
126216,Male,Loyal Customer,38,Business travel,Business,1764,2,2,2,2,4,5,4,4,4,3,4,5,4,3,11,4,satisfied
33316,Female,Loyal Customer,60,Personal Travel,Business,2349,2,1,2,3,3,4,4,2,2,,3,3,2,3,0,0,neutral or dissatisfied
49759,Male,disloyal Customer,38,Business travel,Eco,109,3,3,3,4,2,3,2,2,4,3,3,1,3,2,0,0,neutral or dissatisfied
91108,Female,Loyal Customer,65,Personal Travel,Eco,581,4,4,4,2,4,4,4,1,1,4,1,4,1,5,1,3,neutral or dissatisfied
49890,Female,Loyal Customer,43,Business travel,Business,89,0,4,0,3,1,3,5,3,3,3,3,2,3,1,0,0,satisfied
43299,Male,Loyal Customer,44,Business travel,Eco,387,5,3,2,3,4,5,4,4,2,3,5,5,1,4,0,0,satisfied
50373,Female,disloyal Customer,38,Business travel,Eco,209,1,0,1,4,4,1,4,4,3,3,2,4,1,4,13,33,neutral or dissatisfied
98286,Male,Loyal Customer,36,Personal Travel,Eco,1136,5,4,5,3,1,5,1,1,4,2,3,3,4,1,0,28,satisfied
24230,Female,disloyal Customer,27,Business travel,Eco,302,2,4,2,3,3,2,3,3,3,1,3,2,3,3,17,56,neutral or dissatisfied
87517,Female,Loyal Customer,15,Personal Travel,Eco,373,2,1,2,3,5,2,5,5,4,1,3,4,3,5,0,0,neutral or dissatisfied
25842,Female,Loyal Customer,28,Business travel,Business,2137,5,5,4,5,4,4,4,4,1,1,5,1,4,4,0,0,satisfied
98446,Male,Loyal Customer,36,Personal Travel,Eco,814,1,0,1,2,5,1,5,5,4,5,5,1,5,5,32,12,neutral or dissatisfied
112380,Male,Loyal Customer,59,Business travel,Business,3243,3,3,3,3,4,4,4,5,5,5,5,5,5,4,57,44,satisfied
74743,Male,Loyal Customer,46,Personal Travel,Eco,1171,3,4,4,4,4,4,4,4,3,5,3,4,4,4,0,0,neutral or dissatisfied
96160,Female,Loyal Customer,32,Business travel,Business,3147,4,1,4,4,4,4,4,4,5,4,5,4,4,4,7,9,satisfied
63416,Female,Loyal Customer,12,Personal Travel,Eco,372,4,5,4,4,5,4,5,5,4,5,4,3,5,5,89,88,neutral or dissatisfied
122472,Female,Loyal Customer,49,Business travel,Business,3365,4,4,4,4,2,4,5,4,4,4,4,4,4,4,0,0,satisfied
40694,Female,Loyal Customer,36,Business travel,Eco,599,4,3,3,3,4,4,4,4,4,1,2,1,1,4,0,0,satisfied
60331,Male,Loyal Customer,38,Business travel,Business,3422,2,5,5,5,4,3,4,2,2,2,2,2,2,2,0,10,neutral or dissatisfied
2067,Male,Loyal Customer,56,Business travel,Business,1593,4,5,4,4,4,4,5,3,3,4,3,3,3,3,17,3,satisfied
103006,Female,Loyal Customer,46,Business travel,Business,3030,1,1,1,1,5,4,4,5,5,5,5,4,5,4,20,8,satisfied
77718,Female,Loyal Customer,41,Business travel,Eco,874,3,1,1,1,3,3,3,3,1,4,2,4,2,3,2,0,neutral or dissatisfied
113527,Male,Loyal Customer,61,Business travel,Business,1861,2,5,2,2,3,4,3,2,2,2,2,3,2,1,32,52,neutral or dissatisfied
51379,Female,Loyal Customer,8,Personal Travel,Eco Plus,110,4,3,4,4,3,4,3,3,1,2,2,1,4,3,0,0,neutral or dissatisfied
23724,Female,disloyal Customer,27,Business travel,Eco Plus,196,2,3,3,4,4,3,2,4,2,1,4,4,3,4,0,0,neutral or dissatisfied
24947,Female,Loyal Customer,27,Business travel,Business,1747,5,5,5,5,5,4,5,5,5,2,3,1,5,5,14,0,satisfied
22071,Female,Loyal Customer,62,Personal Travel,Eco,304,4,4,4,4,2,5,4,2,2,4,2,4,2,5,0,0,neutral or dissatisfied
111695,Female,Loyal Customer,50,Business travel,Business,1910,2,2,2,2,2,5,5,5,5,5,5,5,5,4,25,9,satisfied
19046,Female,Loyal Customer,31,Business travel,Business,2526,5,5,5,5,5,5,5,3,2,3,5,5,5,5,182,185,satisfied
99837,Female,Loyal Customer,54,Business travel,Business,1975,2,2,2,2,3,4,5,4,4,4,4,4,4,4,0,0,satisfied
23356,Male,Loyal Customer,52,Personal Travel,Eco Plus,979,1,5,1,2,3,1,3,3,5,5,4,4,5,3,67,48,neutral or dissatisfied
116326,Male,Loyal Customer,14,Personal Travel,Eco,337,1,5,1,5,1,2,2,3,3,4,5,2,5,2,117,132,neutral or dissatisfied
45533,Male,Loyal Customer,63,Business travel,Eco,566,5,2,2,2,5,5,5,5,2,4,5,3,1,5,0,0,satisfied
84013,Male,Loyal Customer,58,Personal Travel,Eco,321,4,5,4,5,4,4,3,4,4,2,5,1,2,4,0,0,neutral or dissatisfied
14248,Male,Loyal Customer,47,Personal Travel,Eco,1027,2,5,2,4,1,2,1,1,2,2,3,2,5,1,0,0,neutral or dissatisfied
4995,Female,Loyal Customer,27,Business travel,Business,502,2,1,1,1,2,2,2,2,3,2,3,2,3,2,13,53,neutral or dissatisfied
70106,Female,disloyal Customer,22,Business travel,Business,550,5,0,5,3,3,5,3,3,3,3,4,3,4,3,0,2,satisfied
98147,Female,Loyal Customer,52,Business travel,Business,562,3,3,3,3,5,5,4,5,5,4,5,3,5,3,26,21,satisfied
28383,Male,Loyal Customer,73,Business travel,Business,3686,1,4,4,4,3,4,3,1,1,1,1,1,1,1,0,3,neutral or dissatisfied
117345,Male,disloyal Customer,25,Business travel,Business,296,0,0,0,3,2,0,2,2,4,4,4,5,5,2,0,0,satisfied
26329,Male,Loyal Customer,22,Personal Travel,Business,873,2,1,2,3,3,2,3,3,3,3,4,2,3,3,3,0,neutral or dissatisfied
37186,Female,Loyal Customer,45,Personal Travel,Eco,1189,3,4,3,3,5,4,4,3,3,3,3,4,3,3,13,9,neutral or dissatisfied
62218,Female,Loyal Customer,12,Personal Travel,Eco,2454,2,2,2,3,2,2,1,2,2,2,3,3,3,2,0,0,neutral or dissatisfied
2741,Male,disloyal Customer,39,Business travel,Business,772,3,3,3,3,3,3,3,3,1,2,3,4,3,3,0,0,neutral or dissatisfied
2904,Female,Loyal Customer,45,Personal Travel,Eco,491,2,5,2,5,4,,4,2,2,2,2,4,2,5,95,104,neutral or dissatisfied
19113,Female,Loyal Customer,25,Business travel,Eco,287,4,5,5,5,4,4,3,4,3,4,4,2,4,4,0,0,satisfied
6150,Male,disloyal Customer,26,Business travel,Eco,409,3,4,2,3,4,2,4,4,4,4,3,4,4,4,40,33,neutral or dissatisfied
97553,Male,Loyal Customer,39,Business travel,Eco Plus,462,5,4,4,4,5,5,5,5,1,5,1,4,4,5,0,0,satisfied
37604,Male,Loyal Customer,39,Personal Travel,Eco,1028,3,5,3,2,4,3,5,4,3,2,5,4,4,4,49,34,neutral or dissatisfied
35146,Female,Loyal Customer,40,Business travel,Eco,828,5,1,1,1,5,5,5,5,5,1,4,2,2,5,0,12,satisfied
50500,Male,Loyal Customer,46,Personal Travel,Eco,373,3,4,3,3,4,3,4,4,5,4,1,3,1,4,0,0,neutral or dissatisfied
79387,Male,Loyal Customer,56,Business travel,Business,3705,1,1,1,1,3,4,4,4,4,4,4,3,4,4,0,0,satisfied
101069,Male,Loyal Customer,49,Business travel,Business,1908,3,3,3,3,3,5,5,3,3,4,3,5,3,3,14,5,satisfied
85626,Male,Loyal Customer,21,Personal Travel,Eco,259,3,2,0,2,1,0,1,1,3,1,1,3,1,1,0,0,neutral or dissatisfied
90907,Female,Loyal Customer,29,Business travel,Business,3897,3,4,4,4,3,3,3,3,3,2,3,2,4,3,0,12,neutral or dissatisfied
79143,Female,Loyal Customer,41,Personal Travel,Eco Plus,226,2,5,2,2,5,5,4,2,2,2,2,4,2,5,52,42,neutral or dissatisfied
101800,Female,Loyal Customer,37,Business travel,Business,1521,2,2,2,2,2,4,4,5,5,5,5,4,5,3,0,0,satisfied
117139,Male,Loyal Customer,29,Personal Travel,Eco,370,3,5,4,2,1,4,1,1,4,2,5,3,3,1,9,0,neutral or dissatisfied
127561,Female,Loyal Customer,41,Business travel,Business,1670,2,2,2,2,2,3,4,,4,4,4,4,4,4,0,14,satisfied
13735,Female,disloyal Customer,25,Business travel,Eco,441,3,1,3,3,5,3,5,5,2,5,4,3,3,5,21,12,neutral or dissatisfied
102780,Female,disloyal Customer,27,Business travel,Eco,1099,1,1,1,4,3,1,3,3,1,3,4,4,3,3,6,8,neutral or dissatisfied
102706,Female,disloyal Customer,21,Business travel,Business,255,3,4,4,4,3,4,1,3,4,3,4,4,4,3,14,6,neutral or dissatisfied
85669,Female,Loyal Customer,13,Business travel,Business,2544,3,1,3,3,3,3,3,3,4,3,4,3,3,3,0,0,neutral or dissatisfied
85796,Male,Loyal Customer,50,Business travel,Business,126,0,4,0,2,5,3,3,4,4,4,4,5,4,4,2,0,satisfied
32743,Male,Loyal Customer,36,Business travel,Business,101,3,3,3,3,3,4,3,4,4,5,3,2,4,1,0,0,satisfied
100511,Female,disloyal Customer,18,Business travel,Eco,580,2,4,2,3,2,2,2,2,2,2,3,4,4,2,38,30,neutral or dissatisfied
70512,Female,Loyal Customer,21,Personal Travel,Eco,867,3,4,3,2,1,3,1,1,3,3,4,3,5,1,0,0,neutral or dissatisfied
103825,Female,disloyal Customer,17,Business travel,Business,882,0,5,0,4,2,5,2,2,4,2,4,5,4,2,0,0,satisfied
44022,Male,disloyal Customer,27,Business travel,Eco,680,3,3,3,2,5,3,5,5,5,5,5,1,2,5,7,0,neutral or dissatisfied
92145,Female,Loyal Customer,46,Business travel,Business,1522,3,2,3,3,3,5,4,4,4,4,4,3,4,5,0,0,satisfied
54412,Male,Loyal Customer,67,Business travel,Business,3034,0,0,0,5,5,1,3,3,3,5,5,2,3,1,0,0,satisfied
70402,Male,Loyal Customer,76,Business travel,Business,2584,1,3,5,3,4,4,4,1,1,1,1,4,1,2,0,1,neutral or dissatisfied
108200,Male,Loyal Customer,7,Personal Travel,Eco Plus,990,3,5,3,4,5,3,5,5,3,4,4,5,4,5,11,0,neutral or dissatisfied
37796,Female,disloyal Customer,39,Business travel,Eco Plus,628,2,2,2,3,4,2,4,4,2,2,3,2,3,4,109,100,neutral or dissatisfied
60189,Male,Loyal Customer,40,Business travel,Business,1577,1,1,5,1,3,5,5,5,5,5,5,3,5,4,0,0,satisfied
103054,Male,Loyal Customer,30,Business travel,Business,546,4,4,4,4,4,4,4,4,1,5,3,3,4,4,0,0,neutral or dissatisfied
82724,Male,Loyal Customer,,Business travel,Business,2430,4,4,4,4,5,4,4,5,5,5,5,4,5,5,0,0,satisfied
101668,Female,Loyal Customer,50,Personal Travel,Eco,2106,4,1,5,2,4,3,3,3,3,5,3,4,3,3,15,0,satisfied
58660,Male,Loyal Customer,59,Personal Travel,Eco,867,3,3,3,2,3,3,3,3,1,5,4,4,1,3,16,41,neutral or dissatisfied
5418,Male,disloyal Customer,40,Business travel,Business,589,3,3,3,2,2,3,2,2,3,4,5,5,4,2,21,6,satisfied
110468,Female,Loyal Customer,9,Personal Travel,Eco,919,2,2,2,2,2,2,4,2,1,4,1,4,2,2,52,45,neutral or dissatisfied
91593,Male,Loyal Customer,57,Business travel,Business,1545,2,1,1,1,2,2,2,1,3,4,4,2,4,2,178,198,neutral or dissatisfied
78271,Male,disloyal Customer,11,Business travel,Eco,903,1,0,0,4,1,0,1,1,3,3,4,3,4,1,1,0,neutral or dissatisfied
103316,Female,Loyal Customer,56,Business travel,Business,1371,1,1,1,1,2,5,5,5,5,,5,4,5,5,0,1,satisfied
110397,Male,disloyal Customer,27,Business travel,Eco,925,3,3,3,3,5,3,5,5,4,5,3,1,4,5,11,11,neutral or dissatisfied
66100,Female,Loyal Customer,40,Personal Travel,Business,583,4,4,4,2,5,5,4,5,5,4,5,5,5,4,0,0,neutral or dissatisfied
81549,Female,Loyal Customer,30,Personal Travel,Eco Plus,1124,2,5,2,3,2,2,2,2,3,5,4,5,4,2,0,0,neutral or dissatisfied
3380,Female,Loyal Customer,18,Business travel,Business,296,1,5,5,5,1,1,1,1,4,5,3,1,4,1,0,42,neutral or dissatisfied
52839,Male,Loyal Customer,32,Business travel,Business,1721,5,5,5,5,5,5,5,5,1,3,5,3,4,5,0,0,satisfied
48401,Female,Loyal Customer,23,Business travel,Eco Plus,522,3,4,4,4,3,3,2,3,2,4,4,4,4,3,0,0,neutral or dissatisfied
128973,Male,Loyal Customer,13,Personal Travel,Eco,236,2,4,2,3,5,2,5,5,1,2,1,1,1,5,3,7,neutral or dissatisfied
124491,Male,Loyal Customer,39,Business travel,Business,2803,5,5,4,5,3,5,5,4,4,4,4,3,4,5,0,0,satisfied
115610,Male,Loyal Customer,39,Business travel,Business,371,3,5,5,5,2,3,3,3,3,3,3,2,,1,7,7,neutral or dissatisfied
4049,Female,Loyal Customer,13,Personal Travel,Eco,479,3,4,3,3,4,3,4,4,1,4,3,2,4,4,0,0,neutral or dissatisfied
2180,Female,Loyal Customer,27,Business travel,Eco,685,1,3,3,3,1,1,1,1,2,1,3,2,4,1,12,31,neutral or dissatisfied
36845,Male,Loyal Customer,35,Personal Travel,Eco,369,5,4,5,2,5,5,4,5,3,1,5,3,5,5,0,0,satisfied
67575,Male,Loyal Customer,39,Business travel,Business,1235,2,2,2,2,5,4,5,2,2,2,2,3,,5,8,0,satisfied
121095,Female,Loyal Customer,31,Personal Travel,Eco,1558,1,5,1,4,3,1,3,3,4,4,4,4,5,3,25,43,neutral or dissatisfied
72047,Female,Loyal Customer,20,Personal Travel,Business,2556,3,4,3,2,4,3,4,4,1,1,4,1,5,4,15,2,neutral or dissatisfied
109974,Male,Loyal Customer,18,Personal Travel,Eco,1204,2,3,2,3,4,2,4,4,4,4,1,3,1,4,62,49,neutral or dissatisfied
94534,Male,Loyal Customer,40,Business travel,Business,3084,1,1,1,1,4,4,5,4,4,4,4,3,4,3,71,67,satisfied
34189,Male,Loyal Customer,68,Personal Travel,Eco,1046,2,1,2,4,5,2,5,5,2,4,4,2,4,5,3,0,neutral or dissatisfied
32527,Female,Loyal Customer,39,Business travel,Business,3062,1,2,2,2,2,3,3,1,1,1,1,4,1,3,0,1,neutral or dissatisfied
52244,Male,disloyal Customer,21,Business travel,Eco,451,3,3,4,2,4,4,4,4,3,4,4,4,1,4,12,13,neutral or dissatisfied
116977,Male,disloyal Customer,24,Business travel,Business,338,0,5,0,5,3,0,3,3,5,3,5,4,4,3,22,46,satisfied
128416,Male,Loyal Customer,49,Business travel,Business,370,1,5,2,2,3,4,3,1,1,1,1,4,1,3,7,6,neutral or dissatisfied
62417,Female,Loyal Customer,39,Business travel,Business,2457,2,3,3,3,4,3,3,2,2,2,2,4,2,1,8,0,neutral or dissatisfied
106829,Male,Loyal Customer,46,Personal Travel,Eco Plus,1488,3,4,3,3,1,3,1,1,3,3,5,4,5,1,5,0,neutral or dissatisfied
1487,Female,Loyal Customer,66,Business travel,Business,2124,4,4,4,4,2,4,4,5,5,5,5,4,5,3,0,3,satisfied
102746,Male,Loyal Customer,26,Business travel,Business,255,2,2,2,2,4,4,4,4,4,5,5,4,5,4,6,10,satisfied
50266,Female,Loyal Customer,36,Business travel,Business,2615,4,3,3,3,4,3,4,4,4,4,4,4,4,3,0,0,neutral or dissatisfied
52512,Male,Loyal Customer,53,Business travel,Business,2475,1,1,1,1,1,5,2,4,4,4,5,4,4,3,0,2,satisfied
76291,Female,disloyal Customer,21,Business travel,Eco,2677,3,3,3,2,3,1,1,1,3,4,3,1,4,1,0,17,neutral or dissatisfied
65033,Female,Loyal Customer,15,Personal Travel,Eco,469,2,4,2,2,5,2,4,5,4,2,5,5,4,5,17,14,neutral or dissatisfied
115698,Male,Loyal Customer,62,Business travel,Business,3645,1,5,5,5,1,4,4,1,1,2,1,4,1,4,0,0,neutral or dissatisfied
118367,Female,Loyal Customer,52,Business travel,Eco Plus,602,1,5,5,5,5,3,3,1,1,1,1,2,1,3,37,29,neutral or dissatisfied
110017,Male,disloyal Customer,25,Business travel,Eco,742,2,2,2,4,3,2,3,3,3,2,2,4,3,3,4,0,neutral or dissatisfied
98835,Male,Loyal Customer,65,Personal Travel,Eco,444,1,5,1,3,1,4,4,4,3,5,5,4,4,4,146,143,neutral or dissatisfied
13543,Female,Loyal Customer,41,Business travel,Business,1993,3,3,5,5,3,2,3,3,3,3,3,2,3,4,0,17,neutral or dissatisfied
20275,Female,Loyal Customer,67,Personal Travel,Eco,235,2,1,2,3,1,2,2,3,3,2,5,3,3,4,34,15,neutral or dissatisfied
18437,Male,disloyal Customer,24,Business travel,Business,192,5,2,5,2,1,2,1,1,3,2,4,3,4,1,2,0,satisfied
71193,Male,Loyal Customer,46,Business travel,Business,2586,2,2,2,2,3,4,5,4,4,4,4,5,4,4,38,33,satisfied
45836,Female,Loyal Customer,17,Personal Travel,Eco,411,4,4,4,1,1,4,1,1,2,3,2,3,4,1,0,0,satisfied
78149,Male,disloyal Customer,26,Business travel,Business,192,3,5,3,4,4,3,4,4,5,2,4,4,4,4,8,8,neutral or dissatisfied
31232,Female,Loyal Customer,43,Personal Travel,Business,472,3,5,2,1,2,5,3,5,5,2,5,3,5,4,0,0,neutral or dissatisfied
34914,Female,Loyal Customer,33,Business travel,Business,395,2,2,2,2,4,3,4,4,4,4,4,2,4,4,0,0,satisfied
41704,Female,Loyal Customer,68,Personal Travel,Eco Plus,936,3,4,3,1,4,4,5,5,5,3,5,4,5,4,0,0,neutral or dissatisfied
4831,Female,Loyal Customer,51,Business travel,Business,2544,5,5,5,5,2,4,5,4,4,4,4,3,4,5,0,0,satisfied
123397,Female,Loyal Customer,57,Business travel,Business,1337,2,2,2,2,5,4,4,3,3,4,3,4,3,5,0,0,satisfied
14735,Female,Loyal Customer,20,Personal Travel,Business,404,2,3,2,3,4,2,4,4,5,1,2,1,3,4,4,4,neutral or dissatisfied
100357,Male,Loyal Customer,17,Personal Travel,Eco,1033,2,4,2,3,1,2,1,1,5,5,4,3,5,1,0,9,neutral or dissatisfied
39714,Female,Loyal Customer,,Business travel,Business,2229,0,0,0,2,5,5,5,5,1,4,4,2,3,5,0,1,satisfied
97597,Male,Loyal Customer,41,Business travel,Business,442,5,5,5,5,5,4,4,5,5,5,5,3,5,5,0,0,satisfied
78779,Male,Loyal Customer,46,Business travel,Business,447,1,1,1,1,4,3,3,1,1,2,1,4,1,2,0,0,neutral or dissatisfied
125144,Female,Loyal Customer,23,Business travel,Business,1999,4,4,4,4,5,5,5,5,5,2,5,4,4,5,1,4,satisfied
118164,Female,disloyal Customer,21,Business travel,Eco,1165,4,4,4,1,2,4,2,2,3,2,4,4,5,2,2,0,satisfied
66384,Male,disloyal Customer,38,Business travel,Business,1562,3,3,3,5,2,3,2,2,5,2,5,3,4,2,2,25,neutral or dissatisfied
59603,Male,Loyal Customer,43,Business travel,Business,3004,3,3,3,3,2,5,4,5,5,5,5,4,5,5,0,0,satisfied
42116,Male,Loyal Customer,50,Business travel,Eco,898,1,1,2,1,1,1,1,1,1,2,4,1,4,1,0,0,neutral or dissatisfied
42062,Male,Loyal Customer,16,Personal Travel,Eco,106,2,1,2,3,3,2,3,3,3,3,3,4,4,3,0,0,neutral or dissatisfied
129767,Female,Loyal Customer,9,Personal Travel,Eco,337,5,4,4,4,5,4,5,5,2,4,3,1,3,5,6,7,satisfied
10579,Female,Loyal Customer,46,Business travel,Business,3584,1,1,1,1,4,5,5,4,4,5,4,5,4,3,0,0,satisfied
80009,Male,Loyal Customer,65,Personal Travel,Eco,1010,4,4,4,4,4,4,4,4,2,3,3,4,3,4,0,0,neutral or dissatisfied
129240,Male,Loyal Customer,53,Business travel,Business,1464,3,2,2,2,5,4,4,3,3,3,3,3,3,3,0,0,neutral or dissatisfied
73588,Female,Loyal Customer,56,Business travel,Business,192,4,4,4,4,5,5,5,5,5,5,5,3,5,3,0,0,satisfied
39856,Male,Loyal Customer,44,Business travel,Business,3597,3,5,5,5,1,4,4,3,3,3,3,3,3,2,0,0,neutral or dissatisfied
58103,Male,Loyal Customer,49,Personal Travel,Eco,589,4,3,4,3,3,4,3,3,2,1,4,2,1,3,1,0,satisfied
117535,Female,Loyal Customer,50,Business travel,Business,1586,3,3,3,3,2,5,4,2,2,2,2,3,2,3,6,0,satisfied
59720,Male,Loyal Customer,60,Business travel,Eco Plus,861,3,4,4,4,3,3,3,3,1,3,4,3,2,3,225,207,neutral or dissatisfied
23807,Male,Loyal Customer,33,Personal Travel,Eco,374,2,4,2,4,4,2,4,4,3,5,4,5,4,4,0,24,neutral or dissatisfied
50048,Female,Loyal Customer,43,Business travel,Eco,109,3,2,4,4,5,4,3,3,3,3,3,1,3,4,0,0,neutral or dissatisfied
81556,Male,disloyal Customer,40,Business travel,Eco,936,3,3,3,3,4,3,1,4,2,3,3,2,4,4,0,0,neutral or dissatisfied
38315,Female,Loyal Customer,29,Business travel,Eco,1666,5,3,3,3,5,5,5,5,3,2,4,5,3,5,0,18,satisfied
68805,Male,Loyal Customer,51,Personal Travel,Eco,861,3,2,4,4,3,4,3,3,4,4,4,1,3,3,0,12,neutral or dissatisfied
22828,Female,Loyal Customer,22,Business travel,Business,134,3,5,5,5,3,3,3,3,3,2,3,2,3,3,79,70,neutral or dissatisfied
51662,Female,disloyal Customer,15,Business travel,Eco,370,3,2,2,4,4,2,3,4,3,3,3,1,4,4,3,8,neutral or dissatisfied
79545,Male,Loyal Customer,39,Business travel,Business,762,4,2,4,4,5,5,5,5,5,4,5,3,5,3,0,0,satisfied
114696,Female,Loyal Customer,33,Business travel,Business,337,3,3,3,3,3,5,4,4,4,4,4,3,4,3,0,7,satisfied
108745,Male,Loyal Customer,33,Personal Travel,Business,404,2,4,2,4,1,2,1,1,4,2,5,3,4,1,0,0,neutral or dissatisfied
98387,Male,Loyal Customer,44,Business travel,Business,2649,3,5,5,5,2,4,4,3,3,3,3,2,3,3,0,3,neutral or dissatisfied
84261,Male,Loyal Customer,47,Business travel,Business,1582,3,3,3,3,5,4,4,4,4,4,4,5,4,4,0,0,satisfied
21620,Female,Loyal Customer,23,Business travel,Business,3702,2,1,1,1,2,3,2,2,3,1,4,1,3,2,0,0,neutral or dissatisfied
67653,Female,Loyal Customer,44,Business travel,Business,2267,3,3,3,3,3,4,4,5,5,5,5,4,5,3,0,0,satisfied
3603,Male,Loyal Customer,25,Personal Travel,Eco,999,2,5,2,2,2,2,2,2,3,3,5,5,5,2,0,0,neutral or dissatisfied
77214,Female,Loyal Customer,61,Personal Travel,Business,1590,3,4,3,4,5,4,5,4,4,3,4,5,4,4,0,0,neutral or dissatisfied
28450,Male,disloyal Customer,29,Business travel,Eco,1395,3,3,3,4,3,3,3,3,1,3,3,3,2,3,0,0,neutral or dissatisfied
56883,Male,Loyal Customer,53,Business travel,Business,2454,4,4,2,4,5,4,5,5,5,5,5,3,5,3,1,0,satisfied
25381,Male,Loyal Customer,67,Personal Travel,Eco,591,2,4,2,3,5,2,3,5,4,4,4,3,5,5,0,0,neutral or dissatisfied
59544,Male,Loyal Customer,24,Business travel,Business,787,3,3,3,3,5,5,5,5,3,4,5,4,5,5,58,50,satisfied
11330,Male,Loyal Customer,8,Personal Travel,Eco,517,1,2,1,4,3,1,3,3,2,3,3,3,4,3,27,19,neutral or dissatisfied
122636,Female,Loyal Customer,32,Business travel,Business,3756,2,2,3,2,5,5,5,5,3,4,4,5,4,5,0,0,satisfied
